SMILES,REWARD
N=C(N)COc1cc(C2c3c(oc4ccccc4c3=O)C(=O)N2c2nnc(N)s2)ccc1N=NC(=O)NNC(=O)NNC(=O)C(=O)NNc1ccccc1NNC(=S)NNC(=O)N=Nc1ccccc1,11.26
N=C(N)NC(=N)NCNC(=N)Nc1ccc2c(c1)OCC(C(=O)NN=Cc1ccc(NN=C(C(=N)N)C(=N)N)cc1Cl)C2,10.81
N=C(N)C(=NNc1cccc(C(=O)N2CCc3cc(NN=C(C(=N)N)C(=N)N)ccc32)c1)C(=N)N,9.48
CN1C(=O)C(C)(C)COc2ccc(NNC(=O)C(=O)NNc3ccc(NN=C(C(=N)N)C(=N)N)cc3Cl)cc21,9.21
N#Cc1c(-c2ccccc2)nc2n(c1=O)CN(c1ccc(N=Nc3ccc(NC(N)=NN)c4ccccc34)cc1)CS2,9.05
CC1(C)C(=NNC(=O)NN=C2CCCCC2)C(C)(C)C1=NNC(=S)Nc1cccc2ccccc12,9.48
O=C(NN=Cc1c(O)ccc2ccccc12)NC1CCN(C(=O)CC2(N3Cc4ccccc4C3=O)CCN(N=Nc3cccc(N=NNc4ccccc4)c3)CC2)CC1,11.3
N=C(N)NN=Cc1cc(Br)cc(C=NNC(=N)C(=N)NN=Cc2cc(Br)cc(Br)c2O)c1O,8.75
NC(=S)N=Nc1ccc(N=NNc2cnc3ccccc3c2)cc1,8.75
N#[N+][N-]CCc1nc2ccc(C(=O)N(Nc3ccccc3)c3ccc(NN=C(C(=N)N)C(=N)N)cc3)cc2o1,8.8
N=C(N)C(=NNc1ccc(C=NNC(=O)c2cc(NN=C(C(=N)N)C(=N)N)cc(C(=O)NN=C(N)N)c2)cc1)C(=N)N,11.2
N=C(N)C(=NNc1ccc(N=NC(=O)NNC(=O)N=Nc2ccccc2Br)cc1)C(=N)N,9.92
Cc1ccc(-c2nn[nH]n2)cc1NNC(=O)C(=O)NNc1ccc(C(=O)NNC(=O)c2cc(C(=O)NCNC(=N)NC#N)ncn2)cc1,11.14
O=C1NC2(CCN(Cn3nnc4ccccc43)CC2)C(=O)N1C1CCN(N=Nc2cccc(NN=Nc3ccc(-c4nn[nH]n4)cc3)c2)CC1,10.92
NC(=S)NNC(=O)c1ccc(N)c(N=Nc2ccc(OC(=O)N3CCc4cnc(OCC=NNC(=S)Nn5cnnc5)nc4C3)cc2)c1,9.58
CC(=O)NNC(=O)N=NC(=O)NNc1ccc(C=NNC(=N)C(=N)NN=Cc2ccc(NC(=N)NC(=N)N)cc2)cc1Br,10.7
N=C(N)C(=NNc1ccc(NC(=O)NNC(=O)NNC(=S)Nc2ccc(N=Nc3ccc(NN=Nc4ccc(Br)cc4)cc3)cc2)cc1)C(=N)N,11.11
CCN=NNc1cccc(N=NNc2ccc(C(NCCc3csc4nc(-c5cccc(N=NC(=O)NNC(=O)c6ccccn6)c5)nn34)c3ccccc3)cc2)c1,10.24
N=C(N)C(=NNc1cccc(NNC(=O)C(=O)NNC(=O)N=NC(=O)NNc2cc(N=NC(=O)NNC(=O)N=Nc3ccccc3C(N)=O)ccc2Cl)c1)C(=N)N,10.54
NC(N)=NNC(=O)c1cc(CCNC(=O)C(=O)NN=Cc2cc(Br)cc(Br)c2)ccc1Br,8.75
N=C(NN=Cc1ccc(N=C(Nc2ccc(C(=O)NN=c3c(=O)c4ccccc4c3=O)cc2)c2ccc(Br)cc2)cc1)C(=N)NN=Cc1ccccc1O,10.11
N=C(N)C(=NNc1ccc(NNC(=O)c2cn[nH]c2C2CCCN2C(=O)Oc2ccccc2Br)cc1)C(=N)N,9.25
NNC(=O)c1ccccc1NNC(=O)C(=O)NN=C1CCC(=NNC(=O)C(=O)NNC(=O)NNC(=S)Nc2ccccc2)CC1,11.2
N#[N+][N-]c1ccc(NN=Nc2ccc(N=Nc3ccc(N=Nc4ccccc4C(=O)NN=C(N)N)cc3)cc2)cc1,11.7
N=C(NN=Cc1ccc(NC(=S)NNC(=O)NNC(=O)NNC(=O)COc2c(Br)cc(Br)cc2Br)cc1)C(=N)NN=Cc1cc(Br)cc(Br)c1O,8.92
CN(N=NN(C)c1ccc(N=NNc2ccc(NC(=N)NC(=N)N)cc2)cc1)c1ccc(C=NNC(=O)CSc2nnc(-c3ccccn3)n2CC(N)=O)cc1,9.16
N=C(NN=Cc1ccc(C=NNC(=O)C(=O)Nc2ccc3[nH]ccc3c2)cc1)C(=N)Nc1cccc(NNc2ccccc2)c1,11.55
CC(C=NNC(=N)C(=N)NN=Cc1ccc(-c2c(C#N)c(N)nc3sc(C(=O)ONC(=N)Cc4ccc(NN=C(C(=N)N)C(=N)N)cc4)c(N)c23)cc1)=NNC(=N)N,12.29
Nc1nc(=O)c(N=Nc2ccc(CN(Cc3ccccc3)C(=O)Nc3ccccc3C(=O)NNC(=O)N=Nc3ccccc3)cc2)c(N)[nH]1,9.19
NC(N)=NNC(=O)c1ccc(C(=O)NN=C(N)N)c(S(=O)(=O)N(CC(=O)NNC(=O)NNC(=O)Nc2ccc(Cl)cc2)Cc2ccccc2)c1,11.11
N=C(N)NC(=N)NCNC(=N)Nc1cc(NNC(=O)C(=O)NNC(=O)C(=O)NNC(=O)NNC(=O)C(=O)NNc2ccc(C=C3C(=O)c4ccccc4C3=O)cc2)nc(N)n1,12.1
NNC(=O)c1cc(NNC(=O)N=Nc2ccccc2Br)cc(C=NNc2cccc(NN=Nc3ccc(N=Nc4ccc(N)nc4N)cc3)c2)c1O,12.06
O=C(N=NC(=O)NNC(=O)C(=O)NNC(=O)N=NC(=O)NNC(=O)N=Nc1ccccc1Br)NNC(=O)N=Nc1ccccc1,11.8
NC(=NC(=S)Nc1ccc(C(=O)NC(=S)NNC(=O)N=NC(=O)NNC(=O)n2nnc3ccccc32)cn1)c1ccccc1,11.01
CC(=O)NNC(=S)NNC(=O)c1ccc(C(=O)n2nnc3ccccc32)cc1,7.59
O=C(N=NC(=O)NNC(=O)C(=O)NNC(=O)C(=O)NNC(=O)NN=Cc1cc(Br)cc(Br)c1O)NNC(=O)N=Nc1ccccc1,11.24
NC(N)=NNC(=O)c1cccc(N)c1C1=NOC(C(=O)NN=C(c2ccccc2)C(O)c2ccccc2)C1,9.33
CONC(=O)c1ccccc1N=NC(=O)NNC(=O)N=NC(=O)NNC(=S)NCCNC(=O)C1CCCN(C(=O)C2=Cc3ccccc3OC=C2)C1,8.77
NC(N)=NNC(=O)c1ccc(C(=O)Nc2cccc3cccnc23)cc1,8.08
NC(=O)c1ccccc1N=NC(=O)NNC(=S)Nc1cc(NNC(=O)NNC(=O)N=NC(=O)NNC(=O)N=Nc2ccccc2)nc(N)n1,11.69
O=C(N=NC(=O)NNC(=O)C(=O)NNC(=O)c1ccc(Br)cc1)NNC(=O)N=Nc1ccccc1Br,10.23
N=C(NN=Cc1ccc(N=NC(=O)NNc2ccccc2Br)c(Br)c1)C(=N)NN=Cc1cc(Br)cc(Br)c1O,10.51
NNc1cccc(NNC(=O)CSc2ncc3c(n2)CCc2cc(=O)n(CC(=O)NNC(=O)N=Nc4ccccc4C(=O)NN=C(N)N)nc2-3)n1,10.72
N=C(N)NN=Cc1ccc(C(=O)NC(=S)NNC(=O)N=Nc2ccccc2Br)cc1,8.86
NN=C(N)Nc1cccc(COc2cccc(C(=O)NN=C3CCC(=NNC(=O)NN=C4CCCCC4)CC3)c2)c1,10.8
CN(NC(=S)NC12CC3CC(CC(C3)C1)C2)C(=S)Nc1ccc(N=NC(=O)NNc2cc(NC(=S)N=C(N)N)nc(N)n2)cc1,10.76
N=C(N)SCc1cc(NN=C(C(=N)N)C(=N)N)cc(C=NNC(=O)Cc2cc(=O)[nH]c(-n3nc(-c4ccco4)cc3NC(=O)NN=C3CCCCC3)n2)c1O,10.47
CC(C=NNC(=N)C(=N)NN=Cc1ccc(CN(Cc2ccccc2)NC(=O)c2ccccc2C(=O)NN=C2CCCC2)cc1)=NNC(=N)N,10.26
COc1cccc(C=NNC(=N)C(=N)NN=Cc2c(O)ccc3ccccc23)c1O,7.8
O=C(NC(=S)Nn1cnnc1)c1ccc(CN(Cc2ccc(Br)cc2)NC(=O)c2ccc(NN=Nc3ccccc3)cc2)cc1,9.8
O=C(CCNC(=O)N=NC(=O)NNC(=O)N=Nc1ccccc1Br)NNC(=S)NNC(=O)N=NC(=O)NNc1ccccc1Br,10.33
NN=C(N)Nc1ccc(NC(=S)NNC(=O)NNC(=O)NOCc2ccc(NN=C(Cn3nnc4ccccc43)c3ccccc3)cc2)c2ccccc12,10.95
N=C(N)C(=NNc1ccc(C=NNC(=N)C(=N)NN=Cc2cc(Br)cc(C=NN)c2O)cc1)C(=N)N,10.3
O=C(N=NC(=O)NNC(=O)c1ccc(Br)cc1)NNC(=O)NNC(=O)N=Nc1ccccc1Cl,10.43
Cc1nc(NC(=O)C(=O)NNC(=O)N=NC(=O)NNc2ccccc2Br)sc1-c1ccccn1,9.7
N#[N+][N-]c1ccc(-c2nn[nH]n2)cc1-c1nnc2sc(-c3ccc4ccccc4n3)nn12,10.72
NC(=O)NNc1cccc(NNC(=O)C(=O)NNC(=O)c2ccccc2N=NC(=O)NNc2ccc(NNC(=O)N=NC(=O)NCc3nc4ccccc4c(=O)[nH]3)cc2)c1,11.12
Cc1ccccc1NC(=N)Nc1cccc(N=NNc2ccc(NN=Nc3cccc(N=NN4CCC(=O)N(Cc5ccccc5Br)CC4)c3)cc2)c1,10.01
NC(N)=NNC(=O)c1ccc(N=NNc2ccc(NNC(=O)C(=O)NNc3ccccc3)cc2)cc1NNC(=O)N=Nc1ccccc1Br,11.72
N=C(N)NC(=N)NCOCCCCN1C(=O)C(=Cc2ccccc2Br)SC1=S,5.72
CC(NC(=O)NNC(=O)N=NC(=O)NNC(=O)NNC(=O)n1nnc2ccccc21)c1nnc(SCC(=O)NN=Cc2cccc(Cl)c2Cl)n1CC(N)=O,8.88
CC(C)n1c(=O)sc2cc(NN(C(=O)NCNC(=N)NC(N)=O)c3ccc(C=NNC(=N)C(=N)NN=C(N)N)cc3)ccc21,9.1
O=C(N=NC(=O)NNC(=O)NNC(=S)NNC(=S)NNC(=O)N=Nc1ccccc1C(=O)NN=C1CCCC1)NNC(=O)N=Nc1ccccc1,11.32
NCC(=O)NNC(=O)c1cc(Cl)c(Cl)c(NC(=S)NNC(=O)N=NC(=O)NNC(=O)N=NC(=O)NNC(=O)N=Nc2ccccc2Br)c1Cl,10.98
N#CNc1ccc(N=Nc2ccc(NN=Nc3ccc(NN=C(C(=N)N)C(=N)N)cc3)cc2)cc1,10.41
Cc1ccc(NC(=O)N=NC(=O)NNC(=O)Nc2cc(Br)cc(NN=C(C(=N)N)C(=N)N)c2)cc1,10.26
N=C(NCNC(=N)Nc1ccc(N=Nc2ccc(N=Nc3ccc(N)nc3N)cc2)cc1)NC(=N)NCNC(=N)C(=N)NCCN,10.14
Nc1ccc(N=Nc2cccc(NNC(=O)N=NC(=O)NNC(=O)N=Nc3ccccc3Br)c2)cc1,10.38
N=C(N)NC(=N)Nc1ccccc1NNC(=O)Nc1ccc(N=Nc2cc(Cl)nc(N)n2)cc1,9.79
N=C(N)NN=Cc1cc(Br)c(O)c(C=NNC(=O)C(=O)NN=C2CCCCCCC2)c1,9.31
N#CNC(=N)c1cccc(N=NNCc2ccc(C(NC(=O)NC3CCCCCC3)NC(=O)c3cccc(NN=C(C(=N)N)C(=N)N)c3)cc2)c1,9.89
Cc1cc(NNC(=O)N=NC(=O)NNC(=S)NNC(=O)NNC(=O)c2ccc3nc(Cn4nnc5ccccc54)[nH]c3c2)nc(N)n1,10.87
O=C1c2ccccc2C(=O)N1C1Cc2nc3ccccc3n2C1=O,5.54
N=C(N)NC(=N)Nc1ccc(C(=O)NCC(=O)Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1OC(=O)NN=C(N)N,8.47
CC(NC(=O)NNC(=O)N=Nc1ccccc1Br)NC(=O)c1ccccc1Cl,8.51
N=C(NN=Cc1ccccc1)C(=N)NN=Cc1ccc(NC(=N)C(=N)Nc2ccc(Cl)cc2)cc1,9.26
CN=NNc1ccc(N=NNc2ccc(-n3cccc3C=C3SC(=O)N(COC(=O)C(C)=NNC(=O)C(=O)NN=Cc4c[nH]c5ccccc45)C3=O)c(C)c2)cc1,10.85
NC(N)=NNC(=O)c1ccc(NNC(=O)N=Nc2ccc(NNC(=O)N=Nc3ccc(NC(=O)CN4C(=O)CC(c5ccccc5)=Nc5ccccc54)cc3)cc2)cc1,11.32
N=C(NN=Cc1ccc(N=Nc2cccc(N=NNc3ccccc3)c2)cc1)C(=N)NN=Cc1ccccc1OCC(=O)NN,9.72
N=C(N)NC(=N)Nc1ccc(N=NC(=S)NNC(=O)c2ccccc2N=NNc2ccc(NNC(N)=O)cc2)cc1,11.53
NNC(=O)c1cccc(N2CC(C(=O)OCC(=O)NNC(=O)C(=O)NNC(=O)N=Nc3ccccc3Cl)CC2=O)c1Cl,8.57
N=C(N)NC(=N)Nc1ccccc1C(=O)Nc1ccc(C=NNC(=O)C(=O)NN=Cc2cc(Br)cc(Br)c2O)cc1,9.45
Cc1cc(NNC(=O)Nc2cc(C(=O)NN=C3CCC(=NNC(=O)NN=C4CCCCC4)CC3)ccc2C(=O)NN=C(N)N)nc(N)n1,12.4
Cc1cc(C)n2nc(SCC(=O)NNC(=O)N=NC(=O)NNc3cc(NC(=N)NC(=N)N)nc(N)n3)nc2n1,10.66
CCC(=O)NNC(=S)NN=CCOc1ccc2cc(NNC(=O)Nc3ccccc3NN=Nc3ccc(NC(=S)N=C(N)NC#N)cc3)cnc2c1,10.95
Nc1ccc(NNC(=O)C(=O)NNc2ccc(C=NNC(=O)c3cc4n(n3)CC(O)CNC4=O)c(Cl)c2)cc1,9.58
NC(Cc1ccc(Br)cc1)=NNC(=O)OCC#CCOC(=O)NNC(=O)Nc1ccc(Cl)c(Cl)c1,7.96
N=C(Nc1ccc(N=NC(=O)NNC(=O)C(=O)NNc2ccccc2)cc1)Nc1ccc(NN=C(C(=N)N)C(=N)N)cc1,11.35
Nc1nc(=O)c(N=Nc2cccc(NNC(=O)C(=O)NNC(=O)CSc3nc4ccccc4c(=O)n3-c3ccccc3C=O)c2)c(N)[nH]1,9.1
N=C(N)C(=NNc1ccc(NC(=O)NNC(=O)c2ccccc2C(=O)NC(NC(=O)NNc2ccccc2)c2ccccc2)cc1)C(=N)N,11.12
COc1ccc(NC(=O)N=NC(=O)NNC(=O)N=NC(=O)NNc2ccc(NN=C(C(=N)N)C(=N)N)cc2)cc1,12.31
CC(=O)Oc1cc(COc2cc(OCc3ccc(C(=NNC(N)=O)c4ccccc4)cc3)cc(C(=O)NC(=N)N(C)C(=N)N)c2)cc(Cl)c1OCC(=O)NN,7.93
CC(C=NNC(=N)C(=N)NN=CCOc1cccc2c(=O)c3ccccc3[nH]c12)=NNC(=N)N,8.31
NNC(=S)N(N)CCN1C(=O)C2C(C(=O)NN=Cc3ccccc3C(=O)NN=C3CCCCCCC3)C3C=CC2(O3)C1C(=O)NNC(=O)NNc1cc(C(=O)NNc2ccccn2)nc(N)n1,11.36
N=C(N)NC(=N)Nc1ccccc1NNC(=O)N=NC(=O)NNC(=O)N=Nc1ccccc1,9.9
N=C(N)C(=NNc1ccc(C=NNC(=O)C(=O)NNc2cc(Br)c(Br)c(Br)c2)cc1)C(=N)N,9.83
Cc1c(C(=O)Nc2ccc(N=NC(=O)NNc3cc(NC(=S)N=C(N)NC#N)nc(N)n3)cc2)nnn1CC(=O)NC(=O)NNC(=O)N=NC(=O)NNc1ccccc1,12.17
O=C(C1CC1(c1ccccc1)c1ccccc1)N1CCn2cncc2C1,5.76
CCN(CO)N=Nc1ccc(C=NNC(=N)C(=N)NN=Cc2cc(Br)cc(Br)c2O)cc1Cl,8.74
NC(N)=NNC(=O)c1cccc(NC(=O)NNC(=O)N=Nc2ccccc2Br)c1,9.02
N=C(N)C(=NNc1cccc(C(=O)N2CCc3nc(Cc4ccccc4)nc(Oc4ccc(NNC(=O)C(=O)NN=Cc5ccccc5)cc4)c3C2)c1)C(=N)N,10.71
CC(NC(=O)NNC(=O)C(=O)NNC(=O)C(=O)NNC(=O)N=NC(=O)NNc1cc(NC(=N)NC(=N)N(C)C(=N)N)nc(N)n1)C(=O)n1nnc2ccccc21,12.59
N=C(N)NN=Cc1cc(Cl)c(NN=C(c2ccc(Br)cc2)c2ccc(NN=C(C(=N)N)C(=N)N)cc2)c(Cl)c1,10.56
N=C(N)NC(=N)Nc1ccc(N=NC(=O)NNc2ccc3[nH]c(SCC(=O)NN)nc3c2)cc1,10.57
O=C(N=NC(=O)NNC(=O)NNC(=O)NN=Cc1cccc(Cl)c1Cl)NNC(=O)N=Nc1ccccc1Br,11.29
N#CNC(=N)NCNC(=O)NN=Cc1cc(Br)cc(C=NNC(=O)COC(=O)NNC(=O)N=NC(=O)Nc2ccccc2)c1,9.63
CC12CCC(C(=O)Nc3cccc(N=NC(=O)NNC(=O)NNC(=S)NN=C4CCCCCCC4)c3)(c3nc4ccccc4nc31)C2(C)C,10.93
NC(=O)c1cc(NNC(=O)C(=O)NNC(=O)N=NC(=O)NNC(=O)c2ccc(Cl)c(N=NC(=O)NNC(=O)N=Nc3ccccc3Br)c2)nc(N)n1,12.15
NC(N)=NNC(=O)c1ccc(C=NNc2cc(NNC(=O)C(=O)NNC(=O)NCc3cncc(C(=O)NN=C(N)N)c3)nc(N)n2)cc1,13.13
COCCN1CCCC2(CCN(C(=O)c3cccn3C)C2)C1=O,3.43
CC=NN1C(=O)c2ccc(C(=O)NNC(=O)c3ccc(NN=Nc4ccc(CNC(C)=N)cc4)cc3)cc2C1=O,9.59
N=C(N)NC(=O)c1ccc(NC(=S)NNC(=O)c2cccc(CN(Cc3ccc(C=NNC(=O)NNC(=O)N=Nc4ccccc4Br)cc3)N=Cc3ccccc3)c2)cc1,10.04
N=C(N)C(=NNc1ccc(N=NNc2cccc(-c3nc(C(=O)Cn4cc(-c5ccccc5)nn4)nn3-c3ccccc3)c2)cc1)C(=N)N,10.14
CN(C)NC(=O)c1ccc(N=Nc2ccc3c(c2)c2c(c(=O)n(-c4ccc(NN=C(C(=N)N)C(=N)N)cc4)c(=O)n2Cn2nnc4ccccc42)n3C)cc1,9.98
NNC(=O)c1ccccc1N=NC(=O)NCC(O)Cn1cnc2ccccc21,7.12
N=C(N)C(=NNc1ccc(C=NNC(=N)C(=N)Nc2cccc(NC(=O)c3cc4ccccn4c3)c2)cc1)C(=N)N,9.09
Cc1oc2cc(OCC(=O)c3ccccn3)c(CNC(=N)C(=N)N)cc2c(=O)c1-c1ccc2c(c1)OCO2,6.89
N=C(NC(=N)SCc1nn2c(ncc3c(=O)n(-c4ccc(NN=C(C(=N)N)C(=N)N)cc4)ccc32)c1-c1ccccc1)Nc1ccccc1,10.41
CN=NNc1ccc(C(Cn2nnc3ccccc32)=NNc2ccc(C=NNC(=N)C(=N)NN=Cc3ccc(NN=C(C(=N)N)C(=N)N)cc3)cc2)cc1,10.56
Brc1ccc(N=NNc2ccc(C(=NNc3ccccn3)c3ccccc3)cc2)cc1,8.94
CC1Cc2cc(Br)ccc2N1S(=O)(=O)c1cc(N=NNc2ccc(NN=C(C(=N)N)C(=N)N)cc2)ccc1C(=O)NN=Cc1ccc(Cl)cc1Cl,10.88
N=C(N)NN=Cc1cc(NN=Nc2cccc(NN=C(Cn3nnc4ccccc43)c3ccccc3)c2)cc(NN=C(C(=N)N)C(=N)N)c1,10.96
Nc1nnn(Cc2ccc(C=NNC(=O)C(=O)NN=C3CCC(=NNC(=O)c4ccc(N=NNc5ccc(Br)cc5)cc4)CC3)cc2)n1,12.03
Cc1nn(C)c2nc(-c3ccncc3)nc(NC(CO)Cc3ccccc3)c12,6.81
O=C1c2ccccc2C(=O)N1c1nc2ccc(NN=Nc3cccc(N=NNc4ccccc4-c4ccccc4)c3)cc2s1,9.77
NC(N)=NC(=S)Nc1cc(NNC(=O)C(=O)NNC(=O)NNC(=S)Nc2ccc(N=Nc3ccc(N=Nc4ccccc4C(=O)NN=C4CCCC4)cc3)cc2)nc(N)n1,10.21
Cc1cnc(SC(C)C(=O)NN=Cc2cc(Br)cc(Br)c2O)n1CCC(=O)NNC(=O)N=Nc1ccccc1Br,9.21
N=C(N)C(=NNc1ccc(N=NC(=O)NNC(=O)C(=O)NNC(=O)CCC(=O)NC2CCCN(c3ccc(NN=C(C(=N)N)C(=N)N)cn3)C2)cc1)C(=N)N,11.41
CNN=Nc1ccc(C=NNC(=N)C(=N)NN=Cc2cc(Br)cc(Br)c2O)cc1,8.53
COCOc1ccc(N=NNc2ccc(NN=C(C(=N)N)C(=N)N)cc2)cc1NNC(=O)N=Nc1ccc(-n2cnnn2)cc1,12.35
Cc1cc(NC(=O)C(=O)N2CCN(N=Nc3ccc(N=Nc4ccc(N)nc4N)cc3)CC2)ccc1N=Nc1cccc2ccccc12,10.38
O=C(N=NC(=O)NNC(=O)C(=O)NNC(=O)C(=O)NNC(=O)C(=O)NNC(=O)N=NC(=O)Nc1ccccc1)NNC(=O)N=Nc1ccccc1Br,11.84
N=C(NN=Cc1ccccc1)NN=Cc1ccc(NN=C(c2ccc(O)cc2)c2ccc(Cn3nnc(N)n3)cc2)cc1,10.36
NN=C(N)Nc1ccc(N=NC(=O)NNc2ccc(C(=O)NN=Cc3ccc(Cl)cc3Cl)cc2)cc1,10.28
O=C(Cn1ncc2ccc(Oc3nn[nH]n3)cc2c1=O)Nc1cccc(N=NC(=O)NNC(=O)Nc2ccccc2)c1,11.62
N=C(N)c1cc(Br)c(NC(=O)CCc2ccccc2N=NNc2ccccc2)c(Br)c1,8.34
Cn1c(CCn2ccccc2=O)nc2cc(NN=Nc3ccccc3)ccc21,6.81
NC(=O)NNc1ccc(N=Nc2ccc(C(=O)NNC(=O)NNC(=O)NNC(=O)NNC(=O)c3ccc(Cl)cc3Cl)cc2)c(N)n1,10.66
CC(C(=O)NC(N)=O)N(Cc1ccc(Br)cc1)C(=O)COC(=O)C(=O)NNC(=O)N=NC(=O)NNC(=O)C(=O)NNC(=O)C(=O)NNc1ccccc1Br,9.83
Cc1cc(NNC(=O)C(=O)NNC(=S)Nc2ccc(C(=O)NNC(=O)c3ccc4[nH]c(=O)c(=O)[nH]c4c3)c(OC(=O)NNC(=O)C(=O)NNc3ccccn3)c2)nc(N)n1,10.66
O=C(N=Nc1ccccc1Cl)NNC(=O)C(=O)NNc1cc(N=NC(=O)NNc2ccccc2Br)ccc1Cl,10.74
Cc1cc(N=NNc2ccc(N)c(C(=O)OCc3nc(-c4ccccc4NC(=N)NC4CCCCC4)oc3C)c2)ccc1Br,8.06
Cc1nn(C)c(Cl)c1C1CC(=O)Nc2c1c(C(C)(C)C)nn2C,4.78
CC(NC(=O)NNC(=O)N=Nc1ccccc1Br)C(C)c1ccccc1OC(=O)c1ccccc1Br,7.78
N=C(N)C(=NNc1cccc(NC(=O)NNC(=O)NNC(=O)NNC(=O)N=Nc2ccccc2C(N)=O)c1)C(=N)N,11.96
N=C(NN=Cc1ccc(C=NNC(=N)C(=N)NN=C(N)N)cc1)C(=N)NN=Cc1ccc(I)c(C(=O)NNC(=O)N=Nc2ccccc2Br)c1,10.77
O=C(Oc1ccc(-c2ccccc2)cc1)N1CCC2(C1)Cn1c(nnc1-c1cnco1)CO2,6.93
N=C(N)NC(=N)Nc1ccc(NC(=O)CSCc2nc3sc4c(c3c(=O)[nH]2)CCCC4)cc1,8.08
N=C(NC(=N)Nc1cccc(C2CN(C(=O)Oc3ccc(N=Nc4ccc(N)nc4N)c4ccccc34)CCO2)n1)Nc1ccccc1,10.19
C=C1Nc2ccccc2N=C(O)C1Sc1cc(NNC(=O)N=NC(=O)NNC(=O)c2ccc(Br)cc2)c(Cl)cc1Cl,10.11
CCOC(=O)C1(CCCc2ccccc2)CCN(N=Nc2ccc(Br)cc2)CC1,5.86
CN=NNc1ccc(NNC(=O)N=NC(=O)NNC(=O)NC2N=C(c3ccccc3)c3ccccc3N(C)C2=O)cc1,10.04
N=C(N)C(=NNc1ccc(N=NC(=O)NNC(=O)NNC(=O)N=Nc2ccccc2Cl)cc1)C(=N)N,10.35
Cc1cc(NC(=N)NC(=N)N)ccc1NN=Nc1cccc(Cl)c1Cl,7.94
Cc1cc(NC(=O)C=CSc2ccc3ccccc3c2)n(-c2nc(CNN=Nc3cccc(C(=O)NN=C(N)N)c3Cl)cc(=O)[nH]2)n1,9.31
N=C(NN=Cc1ccc(NNC(=S)N=Nc2ccccc2)cc1)NN=Cc1cccc(C=NNC(=O)c2cccc(C=NNC(N)=S)c2)c1,10.83
CC(C=NNC(=O)NN=C1CCC(=NNC(=O)C(=O)Nc2cc(N=NC#N)c(Cl)cc2Cl)CC1)=NNC(=N)N,11.62
NC(N)=NNC(=O)c1ccccc1N=NC(=O)NNC(=O)c1ccccc1N=NC(=O)NCc1ccc(C(=O)NNC(=O)C(=O)NNc2ccccc2)o1,9.63
Cc1cc(NN=Nc2ccc(NC(N)=NN)cc2)ccc1NC(=O)Cn1c(=O)n(Cc2ccccc2)c(=O)c2ncccc21,9.99
N=C(N)C(=NNc1ccc(N=Nc2ccc(NNC(=O)N=NC(=O)Nc3ccccc3)cc2)cc1)C(=N)N,10.86
CN(CCCNC(=O)n1ccnc1)C(=O)C1(c2ccc(C(=O)NN=C(N)N)cc2)CC1(C)C,7.44
N=C(N)NN=Cc1cc(Br)c(OCC(=O)NNC(=O)NNC(=O)NC2CCC(C(=O)NNC(=O)C(=O)NNc3ccc(Br)cc3)CC2)c(Br)c1,11.5
N=C(N)NN=CCOc1c(Cl)cc(NN=Cc2cc(Br)cc(C=NN)c2O)cc1Br,8.13
O=C(N=Nc1ccccc1C(=O)NNC(=O)N=Nc1ccccc1Br)NNC(=O)N=Nc1cccc(Cl)c1Cl,9.58
N#CCN(N=Nc1c(Br)cccc1Br)c1cnn(CC(=O)Oc2ccc(Br)cc2)c(=O)c1,5.92
CC(=O)NN(C(=O)NCC1CCC(NC(=O)NNC(=O)C(=O)NNC(=O)N=Nc2ccccc2C(N)=O)CC1)c1ccccc1,9.97
COC(=O)C1C(=O)C2=C(CC1C)NC(C)=C(C(=O)Oc1ccccc1)C2c1ccc(NC(=N)NC#N)c(Cl)c1,7.12
CCc1nc2sc3c(c2c2nnc(SCC(=O)NN=Cc4ccc(NN=Nc5ccc(NC(=N)NC(=N)N)cc5)cc4)n12)CC(C)(C)OC3,10.58
CC(C=NNC(=O)NNC(=O)C(=O)NNc1ccc(N=NNc2ccc3c(c2)CC(C)O3)cc1)=NNC(=N)N,11.83
O=C(N=NC(=O)NNC(=O)N=Nc1ccccc1Br)NNC(=O)N=NC(=O)NNC(=O)NNC(=O)N=Nc1ccccc1Br,11.79
N=C(NN=Cc1ccc(-c2nn[nH]n2)cc1)C(=N)NN=Cc1c[nH]c2ccccc12,9.43
N=C(N)C(=NNc1ccc(-n2nc3ccc4nonc4c3n2)cc1)C(=N)N,8.61
N#CNC(N)=NC(=S)Nc1cc(NNC(=O)c2ccccc2C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2Cc2ccco2)nc(N)n1,8.2
Cc1cc(NNC(=O)N=Nc2ccc(C(c3ccc(N=NC(=O)NNc4ccccc4Cl)cc3)(c3ccc(NC(=N)NC(=N)N)cc3)n3nnc4ccccc43)cc2)nc(N)n1,12.67
O=C(N=NC(=O)NNC(=O)N=NC(=O)Nc1ccccc1)NNC(=O)N=NC(=O)NNC(=O)N=Nc1ccccc1Br,11.73
N=C(N)C(=NNc1ccc(NNC(=O)C(=O)NNC(=O)NNC(=O)C(=O)NNC(=O)N=Nc2ccccc2Br)cc1)C(=N)N,10.64
